dataset,outer_fold,model_seed,horizon,level,method,support,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status
bdg2,2,42,3,0.9,quantile_uncalibrated,common,34590,0.8167389418907198,-0.0832610581092802,0.0832610581092802,99.36716142915265,173.432803624869,26.3213575814522,54.53254764300404,910455.7587424316,102863698.8467787,3437110.113834389,5999040.677384218,28251,34590,0,0,complete
bdg2,2,42,3,0.9,cqr,common,34590,0.869615495808037,-0.030384504191963,0.030384504191963,105.99554162598687,170.94668892293623,26.3213575814522,54.53254764300404,910455.7587424316,102863698.8467787,3666385.784842886,5913045.969844365,30080,34590,0,0,complete
bdg2,2,42,3,0.9,recentred_enbpi_static,common,34590,0.9051459959525876,0.0051459959525874,0.0051459959525874,153.85374300130206,271.76009902187064,32.01932735625904,55.99832956618688,1107548.533253,108467768.70229146,5321800.970415038,9400181.825166505,31309,34590,0,0,complete
bdg2,2,42,3,0.9,recentred_enbpi_updated,common,34590,0.9085573865278982,0.0085573865278981,0.0085573865278981,131.750959841804,195.7540839094536,32.01932735625904,55.99832956618688,1107548.533253,108467768.70229146,4557265.700928,6771133.762428,31427,34590,0,0,complete
bdg2,2,42,3,0.9,dscp,common,34590,0.8959814975426423,-0.0040185024573576,0.0040185024573576,120.91777487298654,227.72092818543135,26.96804148888706,52.11602673177434,932824.5551006034,93949215.58139974,4182545.832856605,7876866.905934071,30992,34590,0,0,complete
bdg2,2,42,3,0.95,quantile_uncalibrated,common,34590,0.8699045967042498,-0.0800954032957501,0.0800954032957501,123.2076009486956,223.06211914423284,26.3213575814522,54.53254764300404,910455.7587424316,102863698.8467787,4261750.916815381,7715718.701199014,30090,34590,0,0,complete
bdg2,2,42,3,0.95,cqr,common,34590,0.9513732292570108,0.0013732292570107,0.0013732292570107,137.87931436563667,217.71774869378604,26.3213575814522,54.53254764300404,910455.7587424316,102863698.8467787,4769245.483907373,7530856.927318059,32908,34590,0,0,complete
bdg2,2,42,3,0.95,recentred_enbpi_static,common,34590,0.9492917028042788,-0.0007082971957212,0.0007082971957212,217.7197636718749,365.26405918499495,32.01932735625904,55.99832956618688,1107548.533253,108467768.70229146,7530926.625410153,12634483.807208976,32836,34590,0,0,complete
bdg2,2,42,3,0.95,recentred_enbpi_updated,common,34590,0.9533102052616363,0.0033102052616363,0.0033102052616363,172.38228296542354,244.7718434834923,32.01932735625904,55.99832956618688,1107548.533253,108467768.70229146,5962703.167774,8466658.066093998,32975,34590,0,0,complete
bdg2,2,42,3,0.95,dscp,common,34590,0.9492338826250362,-0.0007661173749637,0.0007661173749637,175.96209224556137,306.39889852226946,26.96804148888706,52.11602673177434,932824.5551006034,93949215.58139974,6086528.770773968,10598337.8998853,32834,34590,0,0,complete
bdg2,2,42,6,0.9,quantile_uncalibrated,common,34590,0.8041919629950853,-0.0958080370049146,0.0958080370049146,116.992188719821,214.5173408256027,32.135096747989174,69.10901058309221,1111552.9965129455,165203754.341141,4046759.807818608,7420154.819157598,27817,34590,0,4,complete
bdg2,2,42,6,0.9,cqr,common,34590,0.8881468632552761,-0.0118531367447238,0.0118531367447238,128.6839918145955,210.75781554583887,32.135096747989174,69.10901058309221,1111552.9965129455,165203754.341141,4451179.276866858,7290112.839730568,30721,34590,0,4,complete
bdg2,2,42,6,0.9,recentred_enbpi_static,common,34590,0.9065336802544088,0.0065336802544088,0.0065336802544088,186.57001865641269,331.6655114360768,37.86660392723331,69.07324026955278,1309805.829843,165032782.11299038,6453456.945325315,11472310.040573897,31357,34590,0,0,complete
bdg2,2,42,6,0.9,recentred_enbpi_updated,common,34590,0.8966464296039318,-0.0033535703960682,0.0033535703960682,158.43601364645852,240.34652320586875,37.86660392723331,69.07324026955278,1309805.829843,165032782.11299038,5480301.712031,8313586.237691,31015,34590,0,0,complete
bdg2,2,42,6,0.9,dscp,common,34590,0.8886961549580804,-0.0113038450419196,0.0113038450419196,145.90802334064776,291.21971959033186,34.15249071639632,66.7861956998188,1181334.653880149,154285095.42812502,5046958.527353006,10073290.10062958,30740,34590,0,0,complete
bdg2,2,42,6,0.95,quantile_uncalibrated,common,34590,0.8687771032090199,-0.08122289679098,0.08122289679098,146.43385449597298,273.7527138183645,32.135096747989174,69.10901058309221,1111552.9965129455,165203754.341141,5065147.027015706,9469106.37097723,30051,34590,0,0,complete
bdg2,2,42,6,0.95,cqr,common,34590,0.9567794160161897,0.0067794160161896,0.0067794160161896,173.04475456392765,268.3182470367776,32.135096747989174,69.10901058309221,1111552.9965129455,165203754.341141,5985618.060366256,9281128.165002136,33095,34590,0,0,complete
bdg2,2,42,6,0.95,recentred_enbpi_static,common,34590,0.951199768719283,0.001199768719283,0.001199768719283,272.98175463867176,448.9487669065017,37.86660392723331,69.07324026955278,1309805.829843,165032782.11299038,9442438.892951656,15529137.847295891,32902,34590,0,0,complete
bdg2,2,42,6,0.95,recentred_enbpi_updated,common,34590,0.9479618386817,-0.0020381613183,0.0020381613183,210.13982349395775,299.2679531406764,37.86660392723331,69.07324026955278,1309805.829843,165032782.11299038,7268736.494655999,10351678.499135995,32790,34590,0,0,complete
bdg2,2,42,6,0.95,dscp,common,34590,0.9454466608846488,-0.0045533391153511,0.0045533391153511,220.1338100717217,393.7834894726829,34.15249071639632,66.7861956998188,1181334.653880149,154285095.42812502,7614428.490380854,13620970.9008601,32703,34590,0,0,complete
