role,candidate_id,family,severity,channel,n_events,n_detected,recall,outer_fold
inner0_selection,c0000_f5146f1247fa,random_missing,0.5,availability_only,16,16,1.0,2
inner0_selection,c0000_f5146f1247fa,random_missing,0.5,numerical_only,16,6,0.375,2
inner0_selection,c0000_f5146f1247fa,random_missing,0.5,combined,16,16,1.0,2
inner0_selection,c0000_f5146f1247fa,random_missing,1.0,availability_only,36,36,1.0,2
inner0_selection,c0000_f5146f1247fa,random_missing,1.0,numerical_only,36,14,0.3888888888888889,2
inner0_selection,c0000_f5146f1247fa,random_missing,1.0,combined,36,35,0.9722222222222222,2
inner0_selection,c0000_f5146f1247fa,random_missing,2.0,availability_only,52,52,1.0,2
inner0_selection,c0000_f5146f1247fa,random_missing,2.0,numerical_only,52,17,0.3269230769230769,2
inner0_selection,c0000_f5146f1247fa,random_missing,2.0,combined,52,51,0.9807692307692308,2
inner0_selection,c0000_f5146f1247fa,block_missing,0.5,availability_only,64,64,1.0,2
inner0_selection,c0000_f5146f1247fa,block_missing,0.5,numerical_only,64,23,0.359375,2
inner0_selection,c0000_f5146f1247fa,block_missing,0.5,combined,64,64,1.0,2
inner0_selection,c0000_f5146f1247fa,block_missing,1.0,availability_only,65,65,1.0,2
inner0_selection,c0000_f5146f1247fa,block_missing,1.0,numerical_only,65,19,0.2923076923076923,2
inner0_selection,c0000_f5146f1247fa,block_missing,1.0,combined,65,64,0.9846153846153848,2
inner0_selection,c0000_f5146f1247fa,block_missing,2.0,availability_only,65,65,1.0,2
inner0_selection,c0000_f5146f1247fa,block_missing,2.0,numerical_only,65,23,0.3538461538461538,2
inner0_selection,c0000_f5146f1247fa,block_missing,2.0,combined,65,61,0.9384615384615383,2
inner0_selection,c0000_f5146f1247fa,stuck,0.5,availability_only,64,0,0.0,2
inner0_selection,c0000_f5146f1247fa,stuck,0.5,numerical_only,64,27,0.421875,2
inner0_selection,c0000_f5146f1247fa,stuck,0.5,combined,64,27,0.421875,2
inner0_selection,c0000_f5146f1247fa,stuck,1.0,availability_only,65,0,0.0,2
inner0_selection,c0000_f5146f1247fa,stuck,1.0,numerical_only,65,17,0.2615384615384615,2
inner0_selection,c0000_f5146f1247fa,stuck,1.0,combined,65,17,0.2615384615384615,2
inner0_selection,c0000_f5146f1247fa,stuck,2.0,availability_only,64,0,0.0,2
inner0_selection,c0000_f5146f1247fa,stuck,2.0,numerical_only,64,23,0.359375,2
inner0_selection,c0000_f5146f1247fa,stuck,2.0,combined,64,23,0.359375,2
inner0_selection,c0000_f5146f1247fa,dropout,0.5,availability_only,65,0,0.0,2
inner0_selection,c0000_f5146f1247fa,dropout,0.5,numerical_only,65,63,0.9692307692307692,2
inner0_selection,c0000_f5146f1247fa,dropout,0.5,combined,65,63,0.9692307692307692,2
inner0_selection,c0000_f5146f1247fa,dropout,1.0,availability_only,65,0,0.0,2
inner0_selection,c0000_f5146f1247fa,dropout,1.0,numerical_only,65,63,0.9692307692307692,2
inner0_selection,c0000_f5146f1247fa,dropout,1.0,combined,65,63,0.9692307692307692,2
inner0_selection,c0000_f5146f1247fa,dropout,2.0,availability_only,65,0,0.0,2
inner0_selection,c0000_f5146f1247fa,dropout,2.0,numerical_only,65,62,0.953846153846154,2
inner0_selection,c0000_f5146f1247fa,dropout,2.0,combined,65,62,0.953846153846154,2
inner0_selection,c0000_f5146f1247fa,bias,0.5,availability_only,65,0,0.0,2
inner0_selection,c0000_f5146f1247fa,bias,0.5,numerical_only,65,26,0.4,2
inner0_selection,c0000_f5146f1247fa,bias,0.5,combined,65,26,0.4,2
inner0_selection,c0000_f5146f1247fa,bias,1.0,availability_only,65,0,0.0,2
inner0_selection,c0000_f5146f1247fa,bias,1.0,numerical_only,65,42,0.6461538461538462,2
inner0_selection,c0000_f5146f1247fa,bias,1.0,combined,65,42,0.6461538461538462,2
inner0_selection,c0000_f5146f1247fa,bias,2.0,availability_only,65,0,0.0,2
inner0_selection,c0000_f5146f1247fa,bias,2.0,numerical_only,65,52,0.8,2
inner0_selection,c0000_f5146f1247fa,bias,2.0,combined,65,52,0.8,2
inner0_selection,c0000_f5146f1247fa,level_shift,0.5,availability_only,65,0,0.0,2
inner0_selection,c0000_f5146f1247fa,level_shift,0.5,numerical_only,65,29,0.4461538461538462,2
inner0_selection,c0000_f5146f1247fa,level_shift,0.5,combined,65,29,0.4461538461538462,2
inner0_selection,c0000_f5146f1247fa,level_shift,1.0,availability_only,65,0,0.0,2
inner0_selection,c0000_f5146f1247fa,level_shift,1.0,numerical_only,65,43,0.6615384615384615,2
inner0_selection,c0000_f5146f1247fa,level_shift,1.0,combined,65,43,0.6615384615384615,2
inner0_selection,c0000_f5146f1247fa,level_shift,2.0,availability_only,65,0,0.0,2
inner0_selection,c0000_f5146f1247fa,level_shift,2.0,numerical_only,65,51,0.7846153846153846,2
inner0_selection,c0000_f5146f1247fa,level_shift,2.0,combined,65,51,0.7846153846153846,2
inner0_selection,c0000_f5146f1247fa,drift,0.5,availability_only,65,0,0.0,2
inner0_selection,c0000_f5146f1247fa,drift,0.5,numerical_only,65,27,0.4153846153846154,2
inner0_selection,c0000_f5146f1247fa,drift,0.5,combined,65,27,0.4153846153846154,2
inner0_selection,c0000_f5146f1247fa,drift,1.0,availability_only,64,0,0.0,2
inner0_selection,c0000_f5146f1247fa,drift,1.0,numerical_only,64,36,0.5625,2
inner0_selection,c0000_f5146f1247fa,drift,1.0,combined,64,36,0.5625,2
inner0_selection,c0000_f5146f1247fa,drift,2.0,availability_only,63,0,0.0,2
inner0_selection,c0000_f5146f1247fa,drift,2.0,numerical_only,63,47,0.746031746031746,2
inner0_selection,c0000_f5146f1247fa,drift,2.0,combined,63,47,0.746031746031746,2
inner0_selection,c0001_ee0570e08213,random_missing,0.5,availability_only,16,0,0.0,2
inner0_selection,c0001_ee0570e08213,random_missing,0.5,numerical_only,16,0,0.0,2
inner0_selection,c0001_ee0570e08213,random_missing,0.5,combined,16,1,0.0625,2
inner0_selection,c0001_ee0570e08213,random_missing,1.0,availability_only,36,0,0.0,2
inner0_selection,c0001_ee0570e08213,random_missing,1.0,numerical_only,36,2,0.0555555555555555,2
inner0_selection,c0001_ee0570e08213,random_missing,1.0,combined,36,7,0.1944444444444444,2
inner0_selection,c0001_ee0570e08213,random_missing,2.0,availability_only,52,7,0.1346153846153846,2
inner0_selection,c0001_ee0570e08213,random_missing,2.0,numerical_only,52,2,0.0384615384615384,2
inner0_selection,c0001_ee0570e08213,random_missing,2.0,combined,52,10,0.1923076923076923,2
inner0_selection,c0001_ee0570e08213,block_missing,0.5,availability_only,64,0,0.0,2
inner0_selection,c0001_ee0570e08213,block_missing,0.5,numerical_only,64,1,0.015625,2
inner0_selection,c0001_ee0570e08213,block_missing,0.5,combined,64,5,0.078125,2
inner0_selection,c0001_ee0570e08213,block_missing,1.0,availability_only,65,0,0.0,2
inner0_selection,c0001_ee0570e08213,block_missing,1.0,numerical_only,65,0,0.0,2
inner0_selection,c0001_ee0570e08213,block_missing,1.0,combined,65,12,0.1846153846153846,2
inner0_selection,c0001_ee0570e08213,block_missing,2.0,availability_only,65,65,1.0,2
inner0_selection,c0001_ee0570e08213,block_missing,2.0,numerical_only,65,0,0.0,2
inner0_selection,c0001_ee0570e08213,block_missing,2.0,combined,65,65,1.0,2
inner0_selection,c0001_ee0570e08213,stuck,0.5,availability_only,64,0,0.0,2
inner0_selection,c0001_ee0570e08213,stuck,0.5,numerical_only,64,2,0.03125,2
inner0_selection,c0001_ee0570e08213,stuck,0.5,combined,64,2,0.03125,2
inner0_selection,c0001_ee0570e08213,stuck,1.0,availability_only,65,0,0.0,2
inner0_selection,c0001_ee0570e08213,stuck,1.0,numerical_only,65,2,0.0307692307692307,2
inner0_selection,c0001_ee0570e08213,stuck,1.0,combined,65,2,0.0307692307692307,2
inner0_selection,c0001_ee0570e08213,stuck,2.0,availability_only,64,0,0.0,2
inner0_selection,c0001_ee0570e08213,stuck,2.0,numerical_only,64,3,0.046875,2
inner0_selection,c0001_ee0570e08213,stuck,2.0,combined,64,3,0.046875,2
inner0_selection,c0001_ee0570e08213,dropout,0.5,availability_only,65,0,0.0,2
inner0_selection,c0001_ee0570e08213,dropout,0.5,numerical_only,65,8,0.123076923076923,2
inner0_selection,c0001_ee0570e08213,dropout,0.5,combined,65,8,0.123076923076923,2
inner0_selection,c0001_ee0570e08213,dropout,1.0,availability_only,65,0,0.0,2
inner0_selection,c0001_ee0570e08213,dropout,1.0,numerical_only,65,45,0.6923076923076923,2
inner0_selection,c0001_ee0570e08213,dropout,1.0,combined,65,45,0.6923076923076923,2
inner0_selection,c0001_ee0570e08213,dropout,2.0,availability_only,65,0,0.0,2
inner0_selection,c0001_ee0570e08213,dropout,2.0,numerical_only,65,62,0.953846153846154,2
inner0_selection,c0001_ee0570e08213,dropout,2.0,combined,65,62,0.953846153846154,2
inner0_selection,c0001_ee0570e08213,bias,0.5,availability_only,65,0,0.0,2
inner0_selection,c0001_ee0570e08213,bias,0.5,numerical_only,65,3,0.0461538461538461,2
inner0_selection,c0001_ee0570e08213,bias,0.5,combined,65,3,0.0461538461538461,2
inner0_selection,c0001_ee0570e08213,bias,1.0,availability_only,65,0,0.0,2
inner0_selection,c0001_ee0570e08213,bias,1.0,numerical_only,65,3,0.0461538461538461,2
inner0_selection,c0001_ee0570e08213,bias,1.0,combined,65,3,0.0461538461538461,2
inner0_selection,c0001_ee0570e08213,bias,2.0,availability_only,65,0,0.0,2
inner0_selection,c0001_ee0570e08213,bias,2.0,numerical_only,65,13,0.2,2
inner0_selection,c0001_ee0570e08213,bias,2.0,combined,65,13,0.2,2
inner0_selection,c0001_ee0570e08213,level_shift,0.5,availability_only,65,0,0.0,2
inner0_selection,c0001_ee0570e08213,level_shift,0.5,numerical_only,65,2,0.0307692307692307,2
inner0_selection,c0001_ee0570e08213,level_shift,0.5,combined,65,2,0.0307692307692307,2
inner0_selection,c0001_ee0570e08213,level_shift,1.0,availability_only,65,0,0.0,2
inner0_selection,c0001_ee0570e08213,level_shift,1.0,numerical_only,65,7,0.1076923076923077,2
inner0_selection,c0001_ee0570e08213,level_shift,1.0,combined,65,7,0.1076923076923077,2
inner0_selection,c0001_ee0570e08213,level_shift,2.0,availability_only,65,0,0.0,2
inner0_selection,c0001_ee0570e08213,level_shift,2.0,numerical_only,65,21,0.3230769230769231,2
inner0_selection,c0001_ee0570e08213,level_shift,2.0,combined,65,21,0.3230769230769231,2
inner0_selection,c0001_ee0570e08213,drift,0.5,availability_only,65,0,0.0,2
inner0_selection,c0001_ee0570e08213,drift,0.5,numerical_only,65,2,0.0307692307692307,2
inner0_selection,c0001_ee0570e08213,drift,0.5,combined,65,2,0.0307692307692307,2
inner0_selection,c0001_ee0570e08213,drift,1.0,availability_only,64,0,0.0,2
inner0_selection,c0001_ee0570e08213,drift,1.0,numerical_only,64,3,0.046875,2
inner0_selection,c0001_ee0570e08213,drift,1.0,combined,64,3,0.046875,2
inner0_selection,c0001_ee0570e08213,drift,2.0,availability_only,63,0,0.0,2
inner0_selection,c0001_ee0570e08213,drift,2.0,numerical_only,63,20,0.3174603174603174,2
inner0_selection,c0001_ee0570e08213,drift,2.0,combined,63,20,0.3174603174603174,2
inner0_selection,c0002_fa76e087b17d,random_missing,0.5,availability_only,16,0,0.0,2
inner0_selection,c0002_fa76e087b17d,random_missing,0.5,numerical_only,16,0,0.0,2
inner0_selection,c0002_fa76e087b17d,random_missing,0.5,combined,16,1,0.0625,2
inner0_selection,c0002_fa76e087b17d,random_missing,1.0,availability_only,36,0,0.0,2
inner0_selection,c0002_fa76e087b17d,random_missing,1.0,numerical_only,36,2,0.0555555555555555,2
inner0_selection,c0002_fa76e087b17d,random_missing,1.0,combined,36,4,0.1111111111111111,2
inner0_selection,c0002_fa76e087b17d,random_missing,2.0,availability_only,52,3,0.0576923076923076,2
inner0_selection,c0002_fa76e087b17d,random_missing,2.0,numerical_only,52,2,0.0384615384615384,2
inner0_selection,c0002_fa76e087b17d,random_missing,2.0,combined,52,12,0.2307692307692307,2
inner0_selection,c0002_fa76e087b17d,block_missing,0.5,availability_only,64,0,0.0,2
inner0_selection,c0002_fa76e087b17d,block_missing,0.5,numerical_only,64,1,0.015625,2
inner0_selection,c0002_fa76e087b17d,block_missing,0.5,combined,64,2,0.03125,2
inner0_selection,c0002_fa76e087b17d,block_missing,1.0,availability_only,65,0,0.0,2
inner0_selection,c0002_fa76e087b17d,block_missing,1.0,numerical_only,65,0,0.0,2
inner0_selection,c0002_fa76e087b17d,block_missing,1.0,combined,65,12,0.1846153846153846,2
inner0_selection,c0002_fa76e087b17d,block_missing,2.0,availability_only,65,65,1.0,2
inner0_selection,c0002_fa76e087b17d,block_missing,2.0,numerical_only,65,0,0.0,2
inner0_selection,c0002_fa76e087b17d,block_missing,2.0,combined,65,65,1.0,2
inner0_selection,c0002_fa76e087b17d,stuck,0.5,availability_only,64,0,0.0,2
inner0_selection,c0002_fa76e087b17d,stuck,0.5,numerical_only,64,4,0.0625,2
inner0_selection,c0002_fa76e087b17d,stuck,0.5,combined,64,4,0.0625,2
inner0_selection,c0002_fa76e087b17d,stuck,1.0,availability_only,65,0,0.0,2
inner0_selection,c0002_fa76e087b17d,stuck,1.0,numerical_only,65,1,0.0153846153846153,2
inner0_selection,c0002_fa76e087b17d,stuck,1.0,combined,65,1,0.0153846153846153,2
inner0_selection,c0002_fa76e087b17d,stuck,2.0,availability_only,64,0,0.0,2
inner0_selection,c0002_fa76e087b17d,stuck,2.0,numerical_only,64,2,0.03125,2
inner0_selection,c0002_fa76e087b17d,stuck,2.0,combined,64,2,0.03125,2
inner0_selection,c0002_fa76e087b17d,dropout,0.5,availability_only,65,0,0.0,2
inner0_selection,c0002_fa76e087b17d,dropout,0.5,numerical_only,65,9,0.1384615384615384,2
inner0_selection,c0002_fa76e087b17d,dropout,0.5,combined,65,9,0.1384615384615384,2
inner0_selection,c0002_fa76e087b17d,dropout,1.0,availability_only,65,0,0.0,2
inner0_selection,c0002_fa76e087b17d,dropout,1.0,numerical_only,65,14,0.2153846153846154,2
inner0_selection,c0002_fa76e087b17d,dropout,1.0,combined,65,14,0.2153846153846154,2
inner0_selection,c0002_fa76e087b17d,dropout,2.0,availability_only,65,0,0.0,2
inner0_selection,c0002_fa76e087b17d,dropout,2.0,numerical_only,65,64,0.9846153846153848,2
inner0_selection,c0002_fa76e087b17d,dropout,2.0,combined,65,64,0.9846153846153848,2
inner0_selection,c0002_fa76e087b17d,bias,0.5,availability_only,65,0,0.0,2
inner0_selection,c0002_fa76e087b17d,bias,0.5,numerical_only,65,4,0.0615384615384615,2
inner0_selection,c0002_fa76e087b17d,bias,0.5,combined,65,4,0.0615384615384615,2
inner0_selection,c0002_fa76e087b17d,bias,1.0,availability_only,65,0,0.0,2
inner0_selection,c0002_fa76e087b17d,bias,1.0,numerical_only,65,2,0.0307692307692307,2
inner0_selection,c0002_fa76e087b17d,bias,1.0,combined,65,2,0.0307692307692307,2
inner0_selection,c0002_fa76e087b17d,bias,2.0,availability_only,65,0,0.0,2
inner0_selection,c0002_fa76e087b17d,bias,2.0,numerical_only,65,6,0.0923076923076923,2
inner0_selection,c0002_fa76e087b17d,bias,2.0,combined,65,6,0.0923076923076923,2
inner0_selection,c0002_fa76e087b17d,level_shift,0.5,availability_only,65,0,0.0,2
inner0_selection,c0002_fa76e087b17d,level_shift,0.5,numerical_only,65,3,0.0461538461538461,2
inner0_selection,c0002_fa76e087b17d,level_shift,0.5,combined,65,3,0.0461538461538461,2
inner0_selection,c0002_fa76e087b17d,level_shift,1.0,availability_only,65,0,0.0,2
inner0_selection,c0002_fa76e087b17d,level_shift,1.0,numerical_only,65,6,0.0923076923076923,2
inner0_selection,c0002_fa76e087b17d,level_shift,1.0,combined,65,6,0.0923076923076923,2
inner0_selection,c0002_fa76e087b17d,level_shift,2.0,availability_only,65,0,0.0,2
inner0_selection,c0002_fa76e087b17d,level_shift,2.0,numerical_only,65,16,0.2461538461538461,2
inner0_selection,c0002_fa76e087b17d,level_shift,2.0,combined,65,16,0.2461538461538461,2
inner0_selection,c0002_fa76e087b17d,drift,0.5,availability_only,65,0,0.0,2
inner0_selection,c0002_fa76e087b17d,drift,0.5,numerical_only,65,1,0.0153846153846153,2
inner0_selection,c0002_fa76e087b17d,drift,0.5,combined,65,1,0.0153846153846153,2
inner0_selection,c0002_fa76e087b17d,drift,1.0,availability_only,64,0,0.0,2
inner0_selection,c0002_fa76e087b17d,drift,1.0,numerical_only,64,3,0.046875,2
inner0_selection,c0002_fa76e087b17d,drift,1.0,combined,64,3,0.046875,2
inner0_selection,c0002_fa76e087b17d,drift,2.0,availability_only,63,0,0.0,2
inner0_selection,c0002_fa76e087b17d,drift,2.0,numerical_only,63,13,0.2063492063492063,2
inner0_selection,c0002_fa76e087b17d,drift,2.0,combined,63,13,0.2063492063492063,2
inner0_selection,c0012_23099bed3753,random_missing,0.5,availability_only,16,16,1.0,2
inner0_selection,c0012_23099bed3753,random_missing,0.5,numerical_only,16,3,0.1875,2
inner0_selection,c0012_23099bed3753,random_missing,0.5,combined,16,16,1.0,2
inner0_selection,c0012_23099bed3753,random_missing,1.0,availability_only,36,36,1.0,2
inner0_selection,c0012_23099bed3753,random_missing,1.0,numerical_only,36,12,0.3333333333333333,2
inner0_selection,c0012_23099bed3753,random_missing,1.0,combined,36,36,1.0,2
inner0_selection,c0012_23099bed3753,random_missing,2.0,availability_only,52,52,1.0,2
inner0_selection,c0012_23099bed3753,random_missing,2.0,numerical_only,52,11,0.2115384615384615,2
inner0_selection,c0012_23099bed3753,random_missing,2.0,combined,52,50,0.9615384615384616,2
inner0_selection,c0012_23099bed3753,block_missing,0.5,availability_only,64,64,1.0,2
inner0_selection,c0012_23099bed3753,block_missing,0.5,numerical_only,64,17,0.265625,2
inner0_selection,c0012_23099bed3753,block_missing,0.5,combined,64,63,0.984375,2
inner0_selection,c0012_23099bed3753,block_missing,1.0,availability_only,65,65,1.0,2
inner0_selection,c0012_23099bed3753,block_missing,1.0,numerical_only,65,14,0.2153846153846154,2
inner0_selection,c0012_23099bed3753,block_missing,1.0,combined,65,65,1.0,2
inner0_selection,c0012_23099bed3753,block_missing,2.0,availability_only,65,65,1.0,2
inner0_selection,c0012_23099bed3753,block_missing,2.0,numerical_only,65,20,0.3076923076923077,2
inner0_selection,c0012_23099bed3753,block_missing,2.0,combined,65,61,0.9384615384615383,2
inner0_selection,c0012_23099bed3753,stuck,0.5,availability_only,64,0,0.0,2
inner0_selection,c0012_23099bed3753,stuck,0.5,numerical_only,64,22,0.34375,2
inner0_selection,c0012_23099bed3753,stuck,0.5,combined,64,22,0.34375,2
inner0_selection,c0012_23099bed3753,stuck,1.0,availability_only,65,0,0.0,2
inner0_selection,c0012_23099bed3753,stuck,1.0,numerical_only,65,16,0.2461538461538461,2
inner0_selection,c0012_23099bed3753,stuck,1.0,combined,65,16,0.2461538461538461,2
inner0_selection,c0012_23099bed3753,stuck,2.0,availability_only,64,0,0.0,2
inner0_selection,c0012_23099bed3753,stuck,2.0,numerical_only,64,19,0.296875,2
inner0_selection,c0012_23099bed3753,stuck,2.0,combined,64,19,0.296875,2
inner0_selection,c0012_23099bed3753,dropout,0.5,availability_only,65,0,0.0,2
inner0_selection,c0012_23099bed3753,dropout,0.5,numerical_only,65,64,0.9846153846153848,2
inner0_selection,c0012_23099bed3753,dropout,0.5,combined,65,64,0.9846153846153848,2
inner0_selection,c0012_23099bed3753,dropout,1.0,availability_only,65,0,0.0,2
inner0_selection,c0012_23099bed3753,dropout,1.0,numerical_only,65,65,1.0,2
inner0_selection,c0012_23099bed3753,dropout,1.0,combined,65,65,1.0,2
inner0_selection,c0012_23099bed3753,dropout,2.0,availability_only,65,0,0.0,2
inner0_selection,c0012_23099bed3753,dropout,2.0,numerical_only,65,64,0.9846153846153848,2
inner0_selection,c0012_23099bed3753,dropout,2.0,combined,65,64,0.9846153846153848,2
inner0_selection,c0012_23099bed3753,bias,0.5,availability_only,65,0,0.0,2
inner0_selection,c0012_23099bed3753,bias,0.5,numerical_only,65,23,0.3538461538461538,2
inner0_selection,c0012_23099bed3753,bias,0.5,combined,65,23,0.3538461538461538,2
inner0_selection,c0012_23099bed3753,bias,1.0,availability_only,65,0,0.0,2
inner0_selection,c0012_23099bed3753,bias,1.0,numerical_only,65,37,0.5692307692307692,2
inner0_selection,c0012_23099bed3753,bias,1.0,combined,65,37,0.5692307692307692,2
inner0_selection,c0012_23099bed3753,bias,2.0,availability_only,65,0,0.0,2
inner0_selection,c0012_23099bed3753,bias,2.0,numerical_only,65,48,0.7384615384615385,2
inner0_selection,c0012_23099bed3753,bias,2.0,combined,65,48,0.7384615384615385,2
inner0_selection,c0012_23099bed3753,level_shift,0.5,availability_only,65,0,0.0,2
inner0_selection,c0012_23099bed3753,level_shift,0.5,numerical_only,65,26,0.4,2
inner0_selection,c0012_23099bed3753,level_shift,0.5,combined,65,26,0.4,2
inner0_selection,c0012_23099bed3753,level_shift,1.0,availability_only,65,0,0.0,2
inner0_selection,c0012_23099bed3753,level_shift,1.0,numerical_only,65,37,0.5692307692307692,2
inner0_selection,c0012_23099bed3753,level_shift,1.0,combined,65,37,0.5692307692307692,2
inner0_selection,c0012_23099bed3753,level_shift,2.0,availability_only,65,0,0.0,2
inner0_selection,c0012_23099bed3753,level_shift,2.0,numerical_only,65,44,0.676923076923077,2
inner0_selection,c0012_23099bed3753,level_shift,2.0,combined,65,44,0.676923076923077,2
inner0_selection,c0012_23099bed3753,drift,0.5,availability_only,65,0,0.0,2
inner0_selection,c0012_23099bed3753,drift,0.5,numerical_only,65,20,0.3076923076923077,2
inner0_selection,c0012_23099bed3753,drift,0.5,combined,65,20,0.3076923076923077,2
inner0_selection,c0012_23099bed3753,drift,1.0,availability_only,64,0,0.0,2
inner0_selection,c0012_23099bed3753,drift,1.0,numerical_only,64,28,0.4375,2
inner0_selection,c0012_23099bed3753,drift,1.0,combined,64,28,0.4375,2
inner0_selection,c0012_23099bed3753,drift,2.0,availability_only,63,0,0.0,2
inner0_selection,c0012_23099bed3753,drift,2.0,numerical_only,63,40,0.6349206349206349,2
inner0_selection,c0012_23099bed3753,drift,2.0,combined,63,40,0.6349206349206349,2
inner0_selection,c0013_a21278d4e492,random_missing,0.5,availability_only,16,0,0.0,2
inner0_selection,c0013_a21278d4e492,random_missing,0.5,numerical_only,16,0,0.0,2
inner0_selection,c0013_a21278d4e492,random_missing,0.5,combined,16,0,0.0,2
inner0_selection,c0013_a21278d4e492,random_missing,1.0,availability_only,36,0,0.0,2
inner0_selection,c0013_a21278d4e492,random_missing,1.0,numerical_only,36,1,0.0277777777777777,2
inner0_selection,c0013_a21278d4e492,random_missing,1.0,combined,36,5,0.1388888888888889,2
inner0_selection,c0013_a21278d4e492,random_missing,2.0,availability_only,52,7,0.1346153846153846,2
inner0_selection,c0013_a21278d4e492,random_missing,2.0,numerical_only,52,1,0.0192307692307692,2
inner0_selection,c0013_a21278d4e492,random_missing,2.0,combined,52,10,0.1923076923076923,2
inner0_selection,c0013_a21278d4e492,block_missing,0.5,availability_only,64,0,0.0,2
inner0_selection,c0013_a21278d4e492,block_missing,0.5,numerical_only,64,1,0.015625,2
inner0_selection,c0013_a21278d4e492,block_missing,0.5,combined,64,5,0.078125,2
inner0_selection,c0013_a21278d4e492,block_missing,1.0,availability_only,65,0,0.0,2
inner0_selection,c0013_a21278d4e492,block_missing,1.0,numerical_only,65,0,0.0,2
inner0_selection,c0013_a21278d4e492,block_missing,1.0,combined,65,9,0.1384615384615384,2
inner0_selection,c0013_a21278d4e492,block_missing,2.0,availability_only,65,65,1.0,2
inner0_selection,c0013_a21278d4e492,block_missing,2.0,numerical_only,65,0,0.0,2
inner0_selection,c0013_a21278d4e492,block_missing,2.0,combined,65,65,1.0,2
inner0_selection,c0013_a21278d4e492,stuck,0.5,availability_only,64,0,0.0,2
inner0_selection,c0013_a21278d4e492,stuck,0.5,numerical_only,64,2,0.03125,2
inner0_selection,c0013_a21278d4e492,stuck,0.5,combined,64,2,0.03125,2
inner0_selection,c0013_a21278d4e492,stuck,1.0,availability_only,65,0,0.0,2
inner0_selection,c0013_a21278d4e492,stuck,1.0,numerical_only,65,2,0.0307692307692307,2
inner0_selection,c0013_a21278d4e492,stuck,1.0,combined,65,2,0.0307692307692307,2
inner0_selection,c0013_a21278d4e492,stuck,2.0,availability_only,64,0,0.0,2
inner0_selection,c0013_a21278d4e492,stuck,2.0,numerical_only,64,2,0.03125,2
inner0_selection,c0013_a21278d4e492,stuck,2.0,combined,64,2,0.03125,2
inner0_selection,c0013_a21278d4e492,dropout,0.5,availability_only,65,0,0.0,2
inner0_selection,c0013_a21278d4e492,dropout,0.5,numerical_only,65,6,0.0923076923076923,2
inner0_selection,c0013_a21278d4e492,dropout,0.5,combined,65,6,0.0923076923076923,2
inner0_selection,c0013_a21278d4e492,dropout,1.0,availability_only,65,0,0.0,2
inner0_selection,c0013_a21278d4e492,dropout,1.0,numerical_only,65,36,0.5538461538461539,2
inner0_selection,c0013_a21278d4e492,dropout,1.0,combined,65,36,0.5538461538461539,2
inner0_selection,c0013_a21278d4e492,dropout,2.0,availability_only,65,0,0.0,2
inner0_selection,c0013_a21278d4e492,dropout,2.0,numerical_only,65,34,0.5230769230769231,2
inner0_selection,c0013_a21278d4e492,dropout,2.0,combined,65,34,0.5230769230769231,2
inner0_selection,c0013_a21278d4e492,bias,0.5,availability_only,65,0,0.0,2
inner0_selection,c0013_a21278d4e492,bias,0.5,numerical_only,65,1,0.0153846153846153,2
inner0_selection,c0013_a21278d4e492,bias,0.5,combined,65,1,0.0153846153846153,2
inner0_selection,c0013_a21278d4e492,bias,1.0,availability_only,65,0,0.0,2
inner0_selection,c0013_a21278d4e492,bias,1.0,numerical_only,65,3,0.0461538461538461,2
inner0_selection,c0013_a21278d4e492,bias,1.0,combined,65,3,0.0461538461538461,2
inner0_selection,c0013_a21278d4e492,bias,2.0,availability_only,65,0,0.0,2
inner0_selection,c0013_a21278d4e492,bias,2.0,numerical_only,65,10,0.1538461538461538,2
inner0_selection,c0013_a21278d4e492,bias,2.0,combined,65,10,0.1538461538461538,2
inner0_selection,c0013_a21278d4e492,level_shift,0.5,availability_only,65,0,0.0,2
inner0_selection,c0013_a21278d4e492,level_shift,0.5,numerical_only,65,1,0.0153846153846153,2
inner0_selection,c0013_a21278d4e492,level_shift,0.5,combined,65,1,0.0153846153846153,2
inner0_selection,c0013_a21278d4e492,level_shift,1.0,availability_only,65,0,0.0,2
inner0_selection,c0013_a21278d4e492,level_shift,1.0,numerical_only,65,6,0.0923076923076923,2
inner0_selection,c0013_a21278d4e492,level_shift,1.0,combined,65,6,0.0923076923076923,2
inner0_selection,c0013_a21278d4e492,level_shift,2.0,availability_only,65,0,0.0,2
inner0_selection,c0013_a21278d4e492,level_shift,2.0,numerical_only,65,18,0.2769230769230769,2
inner0_selection,c0013_a21278d4e492,level_shift,2.0,combined,65,18,0.2769230769230769,2
inner0_selection,c0013_a21278d4e492,drift,0.5,availability_only,65,0,0.0,2
inner0_selection,c0013_a21278d4e492,drift,0.5,numerical_only,65,0,0.0,2
inner0_selection,c0013_a21278d4e492,drift,0.5,combined,65,0,0.0,2
inner0_selection,c0013_a21278d4e492,drift,1.0,availability_only,64,0,0.0,2
inner0_selection,c0013_a21278d4e492,drift,1.0,numerical_only,64,2,0.03125,2
inner0_selection,c0013_a21278d4e492,drift,1.0,combined,64,2,0.03125,2
inner0_selection,c0013_a21278d4e492,drift,2.0,availability_only,63,0,0.0,2
inner0_selection,c0013_a21278d4e492,drift,2.0,numerical_only,63,16,0.2539682539682539,2
inner0_selection,c0013_a21278d4e492,drift,2.0,combined,63,16,0.2539682539682539,2
