control_id,rule_id,channel,family,severity,recall,restricted_ttd_minutes,original_contexts
cqr_static,180min_3of18,availability_only,drift,2.0,0.0,110.0,68
cqr_static,180min_3of18,availability_only,dropout,0.5,0.0,110.0,68
cqr_static,180min_3of18,availability_only,dropout,1.0,0.0,110.0,68
cqr_static,180min_3of18,availability_only,dropout,2.0,0.0,110.0,68
cqr_static,180min_3of18,availability_only,level_shift,0.5,0.0,110.0,68
cqr_static,180min_3of18,availability_only,level_shift,1.0,0.0,110.0,68
cqr_static,180min_3of18,availability_only,level_shift,2.0,0.0,110.0,68
cqr_static,180min_3of18,availability_only,random_missing,0.5,0.03,107.8,50
cqr_static,180min_3of18,availability_only,random_missing,1.0,0.140625,100.234375,64
cqr_static,180min_3of18,availability_only,random_missing,2.0,0.47794117647058826,75.73529411764706,68
cqr_static,180min_3of18,availability_only,stuck,0.5,0.0,110.0,68
cqr_static,180min_3of18,availability_only,stuck,1.0,0.0,110.0,68
cqr_static,180min_3of18,availability_only,stuck,2.0,0.0,110.0,68
cqr_static,180min_3of18,combined,bias,0.5,0.21029411764705883,95.83823529411765,68
cqr_static,180min_3of18,combined,bias,1.0,0.3735294117647059,80.32352941176471,68
cqr_static,180min_3of18,combined,bias,2.0,0.39558823529411763,77.82352941176471,68
cqr_static,180min_3of18,combined,block_missing,0.5,0.25,91.0,68
cqr_static,180min_3of18,combined,block_missing,1.0,0.5911764705882353,59.6764705882353,68
cqr_static,180min_3of18,combined,block_missing,2.0,0.5823529411764706,54.85294117647059,68
cqr_static,180min_3of18,combined,drift,0.5,0.16176470588235295,99.48529411764706,68
cqr_static,180min_3of18,combined,drift,1.0,0.3235294117647059,87.8529411764706,68
cqr_static,180min_3of18,combined,drift,2.0,0.43970588235294117,76.36764705882354,68
cqr_static,180min_3of18,combined,dropout,0.5,0.23529411764705882,92.79411764705883,68
cqr_static,180min_3of18,combined,dropout,1.0,0.5676470588235294,62.088235294117645,68
cqr_static,180min_3of18,combined,dropout,2.0,0.5852941176470587,55.088235294117645,68
cqr_static,180min_3of18,combined,level_shift,0.5,0.2529411764705882,91.6029411764706,68
cqr_static,180min_3of18,combined,level_shift,1.0,0.3647058823529412,77.95588235294117,68
cqr_static,180min_3of18,combined,level_shift,2.0,0.3764705882352941,76.01470588235294,68
cqr_static,180min_3of18,combined,random_missing,0.5,0.20400000000000001,96.62,50
cqr_static,180min_3of18,combined,random_missing,1.0,0.25,92.171875,64
cqr_static,180min_3of18,combined,random_missing,2.0,0.3941176470588235,78.38235294117646,68
cqr_static,180min_3of18,combined,stuck,0.5,0.10882352941176471,104.47058823529412,68
cqr_static,180min_3of18,combined,stuck,1.0,0.12058823529411763,103.52941176470588,68
cqr_static,180min_3of18,combined,stuck,2.0,0.1411764705882353,103.38235294117646,68
cqr_static,180min_3of18,numerical_only,bias,0.5,0.21029411764705883,95.83823529411765,68
cqr_static,180min_3of18,numerical_only,bias,1.0,0.3735294117647059,80.32352941176471,68
cqr_static,180min_3of18,numerical_only,bias,2.0,0.39558823529411763,77.82352941176471,68
cqr_static,180min_3of18,numerical_only,block_missing,0.5,0.10882352941176471,104.47058823529412,68
cqr_static,180min_3of18,numerical_only,block_missing,1.0,0.12058823529411763,104.0,68
cqr_static,180min_3of18,numerical_only,block_missing,2.0,0.12941176470588237,105.67647058823529,68
cqr_static,180min_3of18,numerical_only,drift,0.5,0.16176470588235295,99.48529411764706,68
cqr_static,180min_3of18,numerical_only,drift,1.0,0.3235294117647059,87.8529411764706,68
cqr_static,180min_3of18,numerical_only,drift,2.0,0.43970588235294117,76.36764705882354,68
cqr_static,180min_3of18,numerical_only,dropout,0.5,0.23529411764705882,92.79411764705883,68
cqr_static,180min_3of18,numerical_only,dropout,1.0,0.5676470588235294,62.088235294117645,68
cqr_static,180min_3of18,numerical_only,dropout,2.0,0.5852941176470587,55.088235294117645,68
cqr_static,180min_3of18,numerical_only,level_shift,0.5,0.2529411764705882,91.6029411764706,68
cqr_static,180min_3of18,numerical_only,level_shift,1.0,0.3647058823529412,77.95588235294117,68
cqr_static,180min_3of18,numerical_only,level_shift,2.0,0.3764705882352941,76.01470588235294,68
cqr_static,180min_3of18,numerical_only,random_missing,0.5,0.124,103.68,50
cqr_static,180min_3of18,numerical_only,random_missing,1.0,0.1265625,103.46875,64
cqr_static,180min_3of18,numerical_only,random_missing,2.0,0.11323529411764706,104.63235294117646,68
cqr_static,180min_3of18,numerical_only,stuck,0.5,0.10882352941176471,104.47058823529412,68
cqr_static,180min_3of18,numerical_only,stuck,1.0,0.12058823529411763,103.52941176470588,68
cqr_static,180min_3of18,numerical_only,stuck,2.0,0.1411764705882353,103.38235294117646,68
cqr_static,30min_3of3,availability_only,bias,0.5,0.0,110.0,68
cqr_static,30min_3of3,availability_only,bias,1.0,0.0,110.0,68
cqr_static,30min_3of3,availability_only,bias,2.0,0.0,110.0,68
cqr_static,30min_3of3,availability_only,block_missing,0.5,0.0,110.0,68
cqr_static,30min_3of3,availability_only,block_missing,1.0,1.0,30.0,68
cqr_static,30min_3of3,availability_only,block_missing,2.0,1.0,20.0,68
cqr_static,30min_3of3,availability_only,drift,0.5,0.0,110.0,68
cqr_static,30min_3of3,availability_only,drift,1.0,0.0,110.0,68
cqr_static,30min_3of3,availability_only,drift,2.0,0.0,110.0,68
cqr_static,30min_3of3,availability_only,dropout,0.5,0.0,110.0,68
cqr_static,30min_3of3,availability_only,dropout,1.0,0.0,110.0,68
cqr_static,30min_3of3,availability_only,dropout,2.0,0.0,110.0,68
cqr_static,30min_3of3,availability_only,level_shift,0.5,0.0,110.0,68
cqr_static,30min_3of3,availability_only,level_shift,1.0,0.0,110.0,68
cqr_static,30min_3of3,availability_only,level_shift,2.0,0.0,110.0,68
cqr_static,30min_3of3,availability_only,random_missing,0.5,0.01,109.4,50
cqr_static,30min_3of3,availability_only,random_missing,1.0,0.0546875,106.328125,64
cqr_static,30min_3of3,availability_only,random_missing,2.0,0.19852941176470587,94.63235294117646,68
cqr_static,30min_3of3,availability_only,stuck,0.5,0.0,110.0,68
cqr_static,30min_3of3,availability_only,stuck,1.0,0.0,110.0,68
cqr_static,30min_3of3,availability_only,stuck,2.0,0.0,110.0,68
cqr_static,30min_3of3,combined,bias,0.5,0.16617647058823531,99.63235294117646,68
cqr_static,30min_3of3,combined,bias,1.0,0.4073529411764706,79.69117647058823,68
cqr_static,30min_3of3,combined,bias,2.0,0.475,74.08823529411765,68
cqr_static,30min_3of3,combined,block_missing,0.5,0.2852941176470588,90.8529411764706,68
cqr_static,30min_3of3,combined,block_missing,1.0,0.9970588235294118,28.205882352941178,68
cqr_static,30min_3of3,combined,block_missing,2.0,0.9794117647058823,19.764705882352942,68
cqr_static,30min_3of3,combined,drift,0.5,0.15000000000000002,101.45588235294117,68
cqr_static,30min_3of3,combined,drift,1.0,0.3205882352941177,89.82352941176471,68
cqr_static,30min_3of3,combined,drift,2.0,0.45,77.8970588235294,68
cqr_static,30min_3of3,combined,dropout,0.5,0.1735294117647059,97.08823529411765,68
cqr_static,30min_3of3,combined,dropout,1.0,0.7558823529411764,49.3235294117647,68
cqr_static,30min_3of3,combined,dropout,2.0,0.8558823529411765,35.411764705882355,68
cqr_static,30min_3of3,combined,level_shift,0.5,0.19117647058823528,97.3970588235294,68
cqr_static,30min_3of3,combined,level_shift,1.0,0.42205882352941176,75.70588235294117,68
cqr_static,30min_3of3,combined,level_shift,2.0,0.4852941176470588,69.36764705882354,68
cqr_static,30min_3of3,combined,random_missing,0.5,0.20199999999999999,98.46,50
cqr_static,30min_3of3,combined,random_missing,1.0,0.2625,92.375,64
cqr_static,30min_3of3,combined,random_missing,2.0,0.45441176470588235,76.26470588235294,68
cqr_static,30min_3of3,combined,stuck,0.5,0.15588235294117647,102.17647058823529,68
cqr_static,30min_3of3,combined,stuck,1.0,0.17941176470588235,99.52941176470588,68
cqr_static,30min_3of3,combined,stuck,2.0,0.24705882352941178,95.79411764705883,68
cqr_static,30min_3of3,numerical_only,bias,0.5,0.16617647058823531,99.63235294117646,68
cqr_static,30min_3of3,numerical_only,bias,1.0,0.4073529411764706,79.69117647058823,68
cqr_static,30min_3of3,numerical_only,bias,2.0,0.475,74.08823529411765,68
cqr_static,30min_3of3,numerical_only,block_missing,0.5,0.1323529411764706,104.32352941176471,68
cqr_static,30min_3of3,numerical_only,block_missing,1.0,0.1264705882352941,105.11764705882354,68
cqr_static,30min_3of3,numerical_only,block_missing,2.0,0.10294117647058823,107.58823529411765,68
cqr_static,30min_3of3,numerical_only,drift,0.5,0.15000000000000002,101.45588235294117,68
cqr_static,30min_3of3,numerical_only,drift,1.0,0.3205882352941177,89.82352941176471,68
cqr_static,30min_3of3,numerical_only,drift,2.0,0.45,77.8970588235294,68
cqr_static,30min_3of3,numerical_only,dropout,0.5,0.1735294117647059,97.08823529411765,68
cqr_static,30min_3of3,numerical_only,dropout,1.0,0.7558823529411764,49.3235294117647,68
cqr_static,30min_3of3,numerical_only,dropout,2.0,0.8558823529411765,35.411764705882355,68
cqr_static,30min_3of3,numerical_only,level_shift,0.5,0.19117647058823528,97.3970588235294,68
cqr_static,30min_3of3,numerical_only,level_shift,1.0,0.42205882352941176,75.70588235294117,68
cqr_static,30min_3of3,numerical_only,level_shift,2.0,0.4852941176470588,69.36764705882354,68
cqr_static,30min_3of3,numerical_only,random_missing,0.5,0.122,105.3,50
cqr_static,30min_3of3,numerical_only,random_missing,1.0,0.121875,104.9375,64
cqr_static,30min_3of3,numerical_only,random_missing,2.0,0.11176470588235293,106.47058823529412,68
cqr_static,30min_3of3,numerical_only,stuck,0.5,0.15588235294117647,102.17647058823529,68
cqr_static,30min_3of3,numerical_only,stuck,1.0,0.17941176470588235,99.52941176470588,68
cqr_static,30min_3of3,numerical_only,stuck,2.0,0.24705882352941178,95.79411764705883,68
cqr_static,360min_4of36,availability_only,bias,0.5,0.0,110.0,68
cqr_static,360min_4of36,availability_only,bias,1.0,0.0,110.0,68
cqr_static,360min_4of36,availability_only,bias,2.0,0.0,110.0,68
cqr_static,360min_4of36,availability_only,block_missing,0.5,0.0,110.0,68
cqr_static,360min_4of36,availability_only,block_missing,1.0,0.0,110.0,68
cqr_static,360min_4of36,availability_only,block_missing,2.0,1.0,30.0,68
cqr_static,360min_4of36,availability_only,drift,0.5,0.0,110.0,68
cqr_static,360min_4of36,availability_only,drift,1.0,0.0,110.0,68
cqr_static,360min_4of36,availability_only,drift,2.0,0.0,110.0,68
cqr_static,360min_4of36,availability_only,dropout,0.5,0.0,110.0,68
cqr_static,360min_4of36,availability_only,dropout,1.0,0.0,110.0,68
cqr_static,360min_4of36,availability_only,dropout,2.0,0.0,110.0,68
cqr_static,360min_4of36,availability_only,level_shift,0.5,0.0,110.0,68
cqr_static,360min_4of36,availability_only,level_shift,1.0,0.0,110.0,68
cqr_static,360min_4of36,availability_only,level_shift,2.0,0.0,110.0,68
cqr_static,360min_4of36,availability_only,random_missing,0.5,0.0,110.0,50
cqr_static,360min_4of36,availability_only,random_missing,1.0,0.046875,107.109375,64
cqr_static,360min_4of36,availability_only,random_missing,2.0,0.20588235294117646,96.61764705882354,68
cqr_static,360min_4of36,availability_only,stuck,0.5,0.0,110.0,68
cqr_static,360min_4of36,availability_only,stuck,1.0,0.0,110.0,68
cqr_static,360min_4of36,availability_only,stuck,2.0,0.0,110.0,68
cqr_static,360min_4of36,combined,bias,0.5,0.09999999999999999,103.27941176470588,68
cqr_static,360min_4of36,combined,bias,1.0,0.2647058823529412,90.17647058823529,68
cqr_static,360min_4of36,combined,bias,2.0,0.3205882352941177,85.42647058823529,68
cqr_static,360min_4of36,combined,block_missing,0.5,0.16176470588235295,99.17647058823529,68
cqr_static,360min_4of36,combined,block_missing,1.0,0.24705882352941178,90.88235294117646,68
cqr_static,360min_4of36,combined,block_missing,2.0,0.5294117647058824,64.3529411764706,68
cqr_static,360min_4of36,combined,drift,0.5,0.06764705882352941,105.73529411764706,68
cqr_static,360min_4of36,combined,drift,1.0,0.17058823529411765,98.94117647058823,68
cqr_static,360min_4of36,combined,drift,2.0,0.33235294117647063,86.33823529411765,68
cqr_static,360min_4of36,combined,dropout,0.5,0.1411764705882353,100.76470588235294,68
cqr_static,360min_4of36,combined,dropout,1.0,0.20588235294117646,94.0,68
cqr_static,360min_4of36,combined,dropout,2.0,0.5294117647058824,65.20588235294117,68
cqr_static,360min_4of36,combined,level_shift,0.5,0.14558823529411766,99.51470588235294,68
cqr_static,360min_4of36,combined,level_shift,1.0,0.28970588235294115,85.66176470588235,68
cqr_static,360min_4of36,combined,level_shift,2.0,0.31176470588235294,83.72058823529412,68
cqr_static,360min_4of36,combined,random_missing,0.5,0.14,102.52,50
cqr_static,360min_4of36,combined,random_missing,1.0,0.1609375,99.40625,64
cqr_static,360min_4of36,combined,random_missing,2.0,0.25,91.6029411764706,68
cqr_static,360min_4of36,combined,stuck,0.5,0.047058823529411764,108.67647058823529,68
cqr_static,360min_4of36,combined,stuck,1.0,0.052941176470588235,107.58823529411765,68
cqr_static,360min_4of36,combined,stuck,2.0,0.0823529411764706,105.8529411764706,68
cqr_static,360min_4of36,numerical_only,bias,0.5,0.09999999999999999,103.27941176470588,68
cqr_static,360min_4of36,numerical_only,bias,1.0,0.2647058823529412,90.17647058823529,68
cqr_static,360min_4of36,numerical_only,bias,2.0,0.3205882352941177,85.42647058823529,68
cqr_static,360min_4of36,numerical_only,block_missing,0.5,0.04411764705882353,108.94117647058823,68
cqr_static,360min_4of36,numerical_only,block_missing,1.0,0.052941176470588235,108.08823529411765,68
cqr_static,360min_4of36,numerical_only,block_missing,2.0,0.047058823529411764,108.76470588235294,68
cqr_static,360min_4of36,numerical_only,drift,0.5,0.06764705882352941,105.73529411764706,68
cqr_static,360min_4of36,numerical_only,drift,1.0,0.17058823529411765,98.94117647058823,68
cqr_static,360min_4of36,numerical_only,drift,2.0,0.33235294117647063,86.33823529411765,68
cqr_static,360min_4of36,numerical_only,dropout,0.5,0.1411764705882353,100.76470588235294,68
cqr_static,360min_4of36,numerical_only,dropout,1.0,0.20588235294117646,94.0,68
cqr_static,360min_4of36,numerical_only,dropout,2.0,0.5294117647058824,65.20588235294117,68
cqr_static,360min_4of36,numerical_only,level_shift,0.5,0.14558823529411766,99.51470588235294,68
cqr_static,360min_4of36,numerical_only,level_shift,1.0,0.28970588235294115,85.66176470588235,68
cqr_static,360min_4of36,numerical_only,level_shift,2.0,0.31176470588235294,83.72058823529412,68
cqr_static,360min_4of36,numerical_only,random_missing,0.5,0.066,108.14,50
cqr_static,360min_4of36,numerical_only,random_missing,1.0,0.059375000000000004,108.046875,64
cqr_static,360min_4of36,numerical_only,random_missing,2.0,0.052941176470588235,108.3529411764706,68
cqr_static,360min_4of36,numerical_only,stuck,0.5,0.047058823529411764,108.67647058823529,68
cqr_static,360min_4of36,numerical_only,stuck,1.0,0.052941176470588235,107.58823529411765,68
cqr_static,360min_4of36,numerical_only,stuck,2.0,0.0823529411764706,105.8529411764706,68
cqr_static,60min_4of6,availability_only,bias,0.5,0.0,110.0,68
cqr_static,60min_4of6,availability_only,bias,1.0,0.0,110.0,68
cqr_static,60min_4of6,availability_only,bias,2.0,0.0,110.0,68
cqr_static,60min_4of6,availability_only,block_missing,0.5,0.0,110.0,68
cqr_static,60min_4of6,availability_only,block_missing,1.0,0.0,110.0,68
cqr_static,60min_4of6,availability_only,block_missing,2.0,1.0,30.0,68
cqr_static,60min_4of6,availability_only,drift,0.5,0.0,110.0,68
cqr_static,60min_4of6,availability_only,drift,1.0,0.0,110.0,68
cqr_static,60min_4of6,availability_only,drift,2.0,0.0,110.0,68
cqr_static,60min_4of6,availability_only,dropout,0.5,0.0,110.0,68
cqr_static,60min_4of6,availability_only,dropout,1.0,0.0,110.0,68
cqr_static,60min_4of6,availability_only,dropout,2.0,0.0,110.0,68
cqr_static,60min_4of6,availability_only,level_shift,0.5,0.0,110.0,68
cqr_static,60min_4of6,availability_only,level_shift,1.0,0.0,110.0,68
cqr_static,60min_4of6,availability_only,level_shift,2.0,0.0,110.0,68
cqr_static,60min_4of6,availability_only,random_missing,0.5,0.0,110.0,50
cqr_static,60min_4of6,availability_only,random_missing,1.0,0.046875,107.109375,64
cqr_static,60min_4of6,availability_only,random_missing,2.0,0.20588235294117646,96.61764705882354,68
cqr_static,60min_4of6,availability_only,stuck,0.5,0.0,110.0,68
cqr_static,60min_4of6,availability_only,stuck,1.0,0.0,110.0,68
cqr_static,60min_4of6,availability_only,stuck,2.0,0.0,110.0,68
cqr_static,60min_4of6,combined,bias,0.5,0.15147058823529413,101.36764705882354,68
cqr_static,60min_4of6,combined,bias,1.0,0.3602941176470588,86.05882352941177,68
cqr_static,60min_4of6,combined,bias,2.0,0.4647058823529412,77.70588235294117,68
cqr_static,60min_4of6,combined,block_missing,0.5,0.28529411764705886,91.47058823529412,68
cqr_static,60min_4of6,combined,block_missing,1.0,0.48235294117647054,72.47058823529412,68
cqr_static,60min_4of6,combined,block_missing,2.0,0.95,28.441176470588236,68
cqr_static,60min_4of6,combined,drift,0.5,0.13970588235294118,102.61764705882354,68
cqr_static,60min_4of6,combined,drift,1.0,0.225,96.66176470588235,68
cqr_static,60min_4of6,combined,drift,2.0,0.49117647058823527,79.07352941176471,68
cqr_static,60min_4of6,combined,dropout,0.5,0.17941176470588235,96.94117647058823,68
cqr_static,60min_4of6,combined,dropout,1.0,0.2676470588235294,88.02941176470588,68
cqr_static,60min_4of6,combined,dropout,2.0,0.9176470588235294,36.088235294117645,68
cqr_static,60min_4of6,combined,level_shift,0.5,0.22058823529411764,95.8970588235294,68
cqr_static,60min_4of6,combined,level_shift,1.0,0.40147058823529413,79.80882352941177,68
cqr_static,60min_4of6,combined,level_shift,2.0,0.5073529411764706,70.48529411764706,68
cqr_static,60min_4of6,combined,random_missing,0.5,0.23,96.58,50
cqr_static,60min_4of6,combined,random_missing,1.0,0.2625,92.171875,64
cqr_static,60min_4of6,combined,random_missing,2.0,0.5029411764705882,74.6029411764706,68
cqr_static,60min_4of6,combined,stuck,0.5,0.15294117647058825,102.5,68
cqr_static,60min_4of6,combined,stuck,1.0,0.1823529411764706,101.05882352941177,68
cqr_static,60min_4of6,combined,stuck,2.0,0.22647058823529412,97.0,68
cqr_static,60min_4of6,numerical_only,bias,0.5,0.15147058823529413,101.36764705882354,68
cqr_static,60min_4of6,numerical_only,bias,1.0,0.3602941176470588,86.05882352941177,68
cqr_static,60min_4of6,numerical_only,bias,2.0,0.4647058823529412,77.70588235294117,68
cqr_static,60min_4of6,numerical_only,block_missing,0.5,0.11176470588235293,106.23529411764706,68
cqr_static,60min_4of6,numerical_only,block_missing,1.0,0.1264705882352941,107.02941176470588,68
cqr_static,60min_4of6,numerical_only,block_missing,2.0,0.10294117647058823,108.79411764705883,68
cqr_static,60min_4of6,numerical_only,drift,0.5,0.13970588235294118,102.61764705882354,68
cqr_static,60min_4of6,numerical_only,drift,1.0,0.225,96.66176470588235,68
cqr_static,60min_4of6,numerical_only,drift,2.0,0.49117647058823527,79.07352941176471,68
cqr_static,60min_4of6,numerical_only,dropout,0.5,0.17941176470588235,96.94117647058823,68
cqr_static,60min_4of6,numerical_only,dropout,1.0,0.2676470588235294,88.02941176470588,68
cqr_static,60min_4of6,numerical_only,dropout,2.0,0.9176470588235294,36.088235294117645,68
cqr_static,60min_4of6,numerical_only,level_shift,0.5,0.22058823529411764,95.8970588235294,68
cqr_static,60min_4of6,numerical_only,level_shift,1.0,0.40147058823529413,79.80882352941177,68
cqr_static,60min_4of6,numerical_only,level_shift,2.0,0.5073529411764706,70.48529411764706,68
cqr_static,60min_4of6,numerical_only,random_missing,0.5,0.146,105.3,50
cqr_static,60min_4of6,numerical_only,random_missing,1.0,0.0921875,106.78125,64
cqr_static,60min_4of6,numerical_only,random_missing,2.0,0.11323529411764706,106.8970588235294,68
cqr_static,60min_4of6,numerical_only,stuck,0.5,0.15294117647058825,102.5,68
cqr_static,60min_4of6,numerical_only,stuck,1.0,0.1823529411764706,101.05882352941177,68
cqr_static,60min_4of6,numerical_only,stuck,2.0,0.22647058823529412,97.0,68
cqr_static,single_sample,availability_only,bias,0.5,0.0,110.0,68
cqr_static,single_sample,availability_only,bias,1.0,0.0,110.0,68
cqr_static,single_sample,availability_only,bias,2.0,0.0,110.0,68
cqr_static,single_sample,availability_only,block_missing,0.5,1.0,20.0,68
cqr_static,single_sample,availability_only,block_missing,1.0,1.0,10.0,68
cqr_static,single_sample,availability_only,block_missing,2.0,1.0,0.0,68
cqr_static,single_sample,availability_only,drift,0.5,0.0,110.0,68
cqr_static,single_sample,availability_only,drift,1.0,0.0,110.0,68
cqr_static,single_sample,availability_only,drift,2.0,0.0,110.0,68
cqr_static,single_sample,availability_only,dropout,0.5,0.0,110.0,68
cqr_static,single_sample,availability_only,dropout,1.0,0.0,110.0,68
cqr_static,single_sample,availability_only,dropout,2.0,0.0,110.0,68
cqr_static,single_sample,availability_only,level_shift,0.5,0.0,110.0,68
cqr_static,single_sample,availability_only,level_shift,1.0,0.0,110.0,68
cqr_static,single_sample,availability_only,level_shift,2.0,0.0,110.0,68
cqr_static,single_sample,availability_only,random_missing,0.5,1.0,21.3,50
cqr_static,single_sample,availability_only,random_missing,1.0,1.0,17.8125,64
cqr_static,single_sample,availability_only,random_missing,2.0,1.0,11.911764705882353,68
cqr_static,single_sample,availability_only,stuck,0.5,0.0,110.0,68
cqr_static,single_sample,availability_only,stuck,1.0,0.0,110.0,68
cqr_static,single_sample,availability_only,stuck,2.0,0.0,110.0,68
cqr_static,single_sample,combined,bias,0.5,0.8352941176470587,37.411764705882355,68
cqr_static,single_sample,combined,bias,1.0,0.9264705882352942,25.83823529411765,68
cqr_static,single_sample,combined,bias,2.0,0.9882352941176471,16.691176470588236,68
cqr_static,single_sample,combined,block_missing,0.5,1.0,18.823529411764707,68
cqr_static,single_sample,combined,block_missing,1.0,1.0,13.147058823529411,68
cqr_static,single_sample,combined,block_missing,2.0,0.9382352941176471,18.205882352941178,68
cqr_static,single_sample,combined,drift,0.5,0.7191176470588235,54.11764705882353,68
cqr_static,single_sample,combined,drift,1.0,0.8808823529411764,38.161764705882355,68
cqr_static,single_sample,combined,drift,2.0,0.9647058823529411,25.426470588235293,68
cqr_static,single_sample,combined,dropout,0.5,0.9970588235294118,19.058823529411764,68
cqr_static,single_sample,combined,dropout,1.0,0.9941176470588234,12.647058823529411,68
cqr_static,single_sample,combined,dropout,2.0,0.9617647058823531,12.323529411764707,68
cqr_static,single_sample,combined,level_shift,0.5,0.8426470588235295,31.852941176470587,68
cqr_static,single_sample,combined,level_shift,1.0,0.9426470588235293,19.25,68
cqr_static,single_sample,combined,level_shift,2.0,0.9764705882352942,11.955882352941176,68
cqr_static,single_sample,combined,random_missing,0.5,1.0,21.26,50
cqr_static,single_sample,combined,random_missing,1.0,0.9984375,19.234375,64
cqr_static,single_sample,combined,random_missing,2.0,0.9955882352941177,14.602941176470589,68
cqr_static,single_sample,combined,stuck,0.5,0.5411764705882353,74.38235294117646,68
cqr_static,single_sample,combined,stuck,1.0,0.5588235294117647,74.3529411764706,68
cqr_static,single_sample,combined,stuck,2.0,0.5735294117647058,77.5,68
cqr_static,single_sample,numerical_only,bias,0.5,0.8352941176470587,37.411764705882355,68
cqr_static,single_sample,numerical_only,bias,1.0,0.9264705882352942,25.83823529411765,68
cqr_static,single_sample,numerical_only,bias,2.0,0.9882352941176471,16.691176470588236,68
cqr_static,single_sample,numerical_only,block_missing,0.5,0.5352941176470588,76.5,68
cqr_static,single_sample,numerical_only,block_missing,1.0,0.5499999999999999,76.97058823529412,68
cqr_static,single_sample,numerical_only,block_missing,2.0,0.5499999999999999,87.41176470588235,68
cqr_static,single_sample,numerical_only,drift,0.5,0.7191176470588235,54.11764705882353,68
cqr_static,single_sample,numerical_only,drift,1.0,0.8808823529411764,38.161764705882355,68
cqr_static,single_sample,numerical_only,drift,2.0,0.9647058823529411,25.426470588235293,68
cqr_static,single_sample,numerical_only,dropout,0.5,0.9970588235294118,19.058823529411764,68
cqr_static,single_sample,numerical_only,dropout,1.0,0.9941176470588234,12.647058823529411,68
cqr_static,single_sample,numerical_only,dropout,2.0,0.9617647058823531,12.323529411764707,68
cqr_static,single_sample,numerical_only,level_shift,0.5,0.8426470588235295,31.852941176470587,68
cqr_static,single_sample,numerical_only,level_shift,1.0,0.9426470588235293,19.25,68
cqr_static,single_sample,numerical_only,level_shift,2.0,0.9764705882352942,11.955882352941176,68
cqr_static,single_sample,numerical_only,random_missing,0.5,0.544,72.9,50
cqr_static,single_sample,numerical_only,random_missing,1.0,0.521875,75.609375,64
cqr_static,single_sample,numerical_only,random_missing,2.0,0.5485294117647058,74.70588235294117,68
cqr_static,single_sample,numerical_only,stuck,0.5,0.5411764705882353,74.38235294117646,68
cqr_static,single_sample,numerical_only,stuck,1.0,0.5588235294117647,74.3529411764706,68
cqr_static,single_sample,numerical_only,stuck,2.0,0.5735294117647058,77.5,68
persistence_static,180min_3of18,availability_only,bias,0.5,0.0,110.0,68
persistence_static,180min_3of18,availability_only,bias,1.0,0.0,110.0,68
persistence_static,180min_3of18,availability_only,bias,2.0,0.0,110.0,68
persistence_static,180min_3of18,availability_only,block_missing,0.5,0.0,110.0,68
persistence_static,180min_3of18,availability_only,block_missing,1.0,1.0,30.0,68
persistence_static,180min_3of18,availability_only,block_missing,2.0,1.0,20.0,68
persistence_static,180min_3of18,availability_only,drift,0.5,0.0,110.0,68
persistence_static,180min_3of18,availability_only,drift,1.0,0.0,110.0,68
persistence_static,180min_3of18,availability_only,drift,2.0,0.0,110.0,68
persistence_static,180min_3of18,availability_only,dropout,0.5,0.0,110.0,68
persistence_static,180min_3of18,availability_only,dropout,1.0,0.0,110.0,68
persistence_static,180min_3of18,availability_only,dropout,2.0,0.0,110.0,68
persistence_static,180min_3of18,availability_only,level_shift,0.5,0.0,110.0,68
persistence_static,180min_3of18,availability_only,level_shift,1.0,0.0,110.0,68
persistence_static,180min_3of18,availability_only,level_shift,2.0,0.0,110.0,68
persistence_static,180min_3of18,availability_only,random_missing,0.5,0.03,107.8,50
persistence_static,180min_3of18,availability_only,random_missing,1.0,0.140625,100.234375,64
persistence_static,180min_3of18,availability_only,random_missing,2.0,0.47794117647058826,75.73529411764706,68
persistence_static,180min_3of18,availability_only,stuck,0.5,0.0,110.0,68
persistence_static,180min_3of18,availability_only,stuck,1.0,0.0,110.0,68
persistence_static,180min_3of18,availability_only,stuck,2.0,0.0,110.0,68
persistence_static,180min_3of18,combined,bias,0.5,0.03676470588235294,108.82352941176471,68
persistence_static,180min_3of18,combined,bias,1.0,0.16176470588235295,100.29411764705883,68
persistence_static,180min_3of18,combined,bias,2.0,0.4485294117647059,80.88235294117646,68
persistence_static,180min_3of18,combined,block_missing,0.5,0.058823529411764705,107.05882352941177,68
persistence_static,180min_3of18,combined,block_missing,1.0,0.5294117647058824,67.5,68
persistence_static,180min_3of18,combined,block_missing,2.0,0.5294117647058824,62.205882352941174,68
persistence_static,180min_3of18,combined,drift,0.5,0.03676470588235294,108.67647058823529,68
persistence_static,180min_3of18,combined,drift,1.0,0.11764705882352941,104.77941176470588,68
persistence_static,180min_3of18,combined,drift,2.0,0.5147058823529411,78.16176470588235,68
persistence_static,180min_3of18,combined,dropout,0.5,0.058823529411764705,107.20588235294117,68
persistence_static,180min_3of18,combined,dropout,1.0,0.058823529411764705,107.20588235294117,68
persistence_static,180min_3of18,combined,dropout,2.0,0.04411764705882353,108.38235294117646,68
persistence_static,180min_3of18,combined,level_shift,0.5,0.04411764705882353,108.52941176470588,68
persistence_static,180min_3of18,combined,level_shift,1.0,0.07352941176470588,106.91176470588235,68
