dataset,outer_fold,model_seed,control_id,rule_id,channel,group_id,original_segment_id,eligible_rows,asset_days,episodes,episodes_per_asset_day,alert_rows,time_in_alert_days
pleia_energy,2,42,quantile_static,single_sample,numerical_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,10,4.848484848484849,40,0.2777777777777778
pleia_energy,2,42,quantile_static,single_sample,availability_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,quantile_static,single_sample,combined,synthetic_g2,synthetic_g2:segment:0,297,2.0625,10,4.848484848484849,40,0.2777777777777778
pleia_energy,2,42,quantile_static,30min_3of3,numerical_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,4,1.9393939393939394,24,0.16666666666666666
pleia_energy,2,42,quantile_static,30min_3of3,availability_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,quantile_static,30min_3of3,combined,synthetic_g2,synthetic_g2:segment:0,297,2.0625,4,1.9393939393939394,24,0.16666666666666666
pleia_energy,2,42,quantile_static,60min_4of6,numerical_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,2,0.9696969696969697,29,0.20138888888888887
pleia_energy,2,42,quantile_static,60min_4of6,availability_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,quantile_static,60min_4of6,combined,synthetic_g2,synthetic_g2:segment:0,297,2.0625,2,0.9696969696969697,29,0.20138888888888887
pleia_energy,2,42,quantile_static,180min_3of18,numerical_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,2,0.9696969696969697,90,0.625
pleia_energy,2,42,quantile_static,180min_3of18,availability_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,quantile_static,180min_3of18,combined,synthetic_g2,synthetic_g2:segment:0,297,2.0625,2,0.9696969696969697,90,0.625
pleia_energy,2,42,quantile_static,360min_4of36,numerical_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,2,0.9696969696969697,123,0.8541666666666666
pleia_energy,2,42,quantile_static,360min_4of36,availability_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,quantile_static,360min_4of36,combined,synthetic_g2,synthetic_g2:segment:0,297,2.0625,2,0.9696969696969697,123,0.8541666666666666
pleia_energy,2,42,cqr_static,single_sample,numerical_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,9,4.363636363636363,32,0.2222222222222222
pleia_energy,2,42,cqr_static,single_sample,availability_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,cqr_static,single_sample,combined,synthetic_g2,synthetic_g2:segment:0,297,2.0625,9,4.363636363636363,32,0.2222222222222222
pleia_energy,2,42,cqr_static,30min_3of3,numerical_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,3,1.4545454545454546,18,0.125
pleia_energy,2,42,cqr_static,30min_3of3,availability_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,cqr_static,30min_3of3,combined,synthetic_g2,synthetic_g2:segment:0,297,2.0625,3,1.4545454545454546,18,0.125
pleia_energy,2,42,cqr_static,60min_4of6,numerical_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,3,1.4545454545454546,21,0.14583333333333331
pleia_energy,2,42,cqr_static,60min_4of6,availability_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,cqr_static,60min_4of6,combined,synthetic_g2,synthetic_g2:segment:0,297,2.0625,3,1.4545454545454546,21,0.14583333333333331
pleia_energy,2,42,cqr_static,180min_3of18,numerical_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,3,1.4545454545454546,77,0.5347222222222222
pleia_energy,2,42,cqr_static,180min_3of18,availability_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,cqr_static,180min_3of18,combined,synthetic_g2,synthetic_g2:segment:0,297,2.0625,3,1.4545454545454546,77,0.5347222222222222
pleia_energy,2,42,cqr_static,360min_4of36,numerical_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,2,0.9696969696969697,105,0.7291666666666666
pleia_energy,2,42,cqr_static,360min_4of36,availability_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,cqr_static,360min_4of36,combined,synthetic_g2,synthetic_g2:segment:0,297,2.0625,2,0.9696969696969697,105,0.7291666666666666
pleia_energy,2,42,cqr_rolling,single_sample,numerical_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,11,5.333333333333333,74,0.5138888888888888
pleia_energy,2,42,cqr_rolling,single_sample,availability_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,cqr_rolling,single_sample,combined,synthetic_g2,synthetic_g2:segment:0,297,2.0625,11,5.333333333333333,74,0.5138888888888888
pleia_energy,2,42,cqr_rolling,30min_3of3,numerical_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,6,2.909090909090909,52,0.3611111111111111
pleia_energy,2,42,cqr_rolling,30min_3of3,availability_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,cqr_rolling,30min_3of3,combined,synthetic_g2,synthetic_g2:segment:0,297,2.0625,6,2.909090909090909,52,0.3611111111111111
pleia_energy,2,42,cqr_rolling,60min_4of6,numerical_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,4,1.9393939393939394,74,0.5138888888888888
pleia_energy,2,42,cqr_rolling,60min_4of6,availability_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,cqr_rolling,60min_4of6,combined,synthetic_g2,synthetic_g2:segment:0,297,2.0625,4,1.9393939393939394,74,0.5138888888888888
pleia_energy,2,42,cqr_rolling,180min_3of18,numerical_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,2,0.9696969696969697,116,0.8055555555555555
pleia_energy,2,42,cqr_rolling,180min_3of18,availability_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,cqr_rolling,180min_3of18,combined,synthetic_g2,synthetic_g2:segment:0,297,2.0625,2,0.9696969696969697,116,0.8055555555555555
pleia_energy,2,42,cqr_rolling,360min_4of36,numerical_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,2,0.9696969696969697,148,1.0277777777777777
pleia_energy,2,42,cqr_rolling,360min_4of36,availability_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,cqr_rolling,360min_4of36,combined,synthetic_g2,synthetic_g2:segment:0,297,2.0625,2,0.9696969696969697,148,1.0277777777777777
pleia_energy,2,42,persistence_static,single_sample,numerical_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,16,7.757575757575758,17,0.11805555555555555
pleia_energy,2,42,persistence_static,single_sample,availability_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,persistence_static,single_sample,combined,synthetic_g2,synthetic_g2:segment:0,297,2.0625,16,7.757575757575758,17,0.11805555555555555
pleia_energy,2,42,persistence_static,30min_3of3,numerical_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,persistence_static,30min_3of3,availability_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,persistence_static,30min_3of3,combined,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,persistence_static,60min_4of6,numerical_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,persistence_static,60min_4of6,availability_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,persistence_static,60min_4of6,combined,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,persistence_static,180min_3of18,numerical_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,3,1.4545454545454546,17,0.11805555555555555
pleia_energy,2,42,persistence_static,180min_3of18,availability_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,persistence_static,180min_3of18,combined,synthetic_g2,synthetic_g2:segment:0,297,2.0625,3,1.4545454545454546,17,0.11805555555555555
pleia_energy,2,42,persistence_static,360min_4of36,numerical_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,3,1.4545454545454546,18,0.125
pleia_energy,2,42,persistence_static,360min_4of36,availability_only,synthetic_g2,synthetic_g2:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,persistence_static,360min_4of36,combined,synthetic_g2,synthetic_g2:segment:0,297,2.0625,3,1.4545454545454546,18,0.125
pleia_energy,2,42,quantile_static,single_sample,numerical_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,1,0.48484848484848486,144,1.0
pleia_energy,2,42,quantile_static,single_sample,availability_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,quantile_static,single_sample,combined,synthetic_g3,synthetic_g3:segment:0,297,2.0625,1,0.48484848484848486,144,1.0
pleia_energy,2,42,quantile_static,30min_3of3,numerical_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,1,0.48484848484848486,142,0.986111111111111
pleia_energy,2,42,quantile_static,30min_3of3,availability_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,quantile_static,30min_3of3,combined,synthetic_g3,synthetic_g3:segment:0,297,2.0625,1,0.48484848484848486,142,0.986111111111111
pleia_energy,2,42,quantile_static,60min_4of6,numerical_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,1,0.48484848484848486,143,0.9930555555555555
pleia_energy,2,42,quantile_static,60min_4of6,availability_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,quantile_static,60min_4of6,combined,synthetic_g3,synthetic_g3:segment:0,297,2.0625,1,0.48484848484848486,143,0.9930555555555555
pleia_energy,2,42,quantile_static,180min_3of18,numerical_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,1,0.48484848484848486,157,1.0902777777777777
pleia_energy,2,42,quantile_static,180min_3of18,availability_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,quantile_static,180min_3of18,combined,synthetic_g3,synthetic_g3:segment:0,297,2.0625,1,0.48484848484848486,157,1.0902777777777777
pleia_energy,2,42,quantile_static,360min_4of36,numerical_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,1,0.48484848484848486,173,1.2013888888888888
pleia_energy,2,42,quantile_static,360min_4of36,availability_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,quantile_static,360min_4of36,combined,synthetic_g3,synthetic_g3:segment:0,297,2.0625,1,0.48484848484848486,173,1.2013888888888888
pleia_energy,2,42,cqr_static,single_sample,numerical_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,3,1.4545454545454546,153,1.0625
pleia_energy,2,42,cqr_static,single_sample,availability_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,cqr_static,single_sample,combined,synthetic_g3,synthetic_g3:segment:0,297,2.0625,3,1.4545454545454546,153,1.0625
pleia_energy,2,42,cqr_static,30min_3of3,numerical_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,2,0.9696969696969697,147,1.0208333333333333
pleia_energy,2,42,cqr_static,30min_3of3,availability_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,cqr_static,30min_3of3,combined,synthetic_g3,synthetic_g3:segment:0,297,2.0625,2,0.9696969696969697,147,1.0208333333333333
pleia_energy,2,42,cqr_static,60min_4of6,numerical_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,2,0.9696969696969697,149,1.034722222222222
pleia_energy,2,42,cqr_static,60min_4of6,availability_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,cqr_static,60min_4of6,combined,synthetic_g3,synthetic_g3:segment:0,297,2.0625,2,0.9696969696969697,149,1.034722222222222
pleia_energy,2,42,cqr_static,180min_3of18,numerical_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,2,0.9696969696969697,179,1.2430555555555556
pleia_energy,2,42,cqr_static,180min_3of18,availability_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,cqr_static,180min_3of18,combined,synthetic_g3,synthetic_g3:segment:0,297,2.0625,2,0.9696969696969697,179,1.2430555555555556
pleia_energy,2,42,cqr_static,360min_4of36,numerical_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,2,0.9696969696969697,211,1.4652777777777777
pleia_energy,2,42,cqr_static,360min_4of36,availability_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,cqr_static,360min_4of36,combined,synthetic_g3,synthetic_g3:segment:0,297,2.0625,2,0.9696969696969697,211,1.4652777777777777
pleia_energy,2,42,cqr_rolling,single_sample,numerical_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,1,0.48484848484848486,24,0.16666666666666666
pleia_energy,2,42,cqr_rolling,single_sample,availability_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,cqr_rolling,single_sample,combined,synthetic_g3,synthetic_g3:segment:0,297,2.0625,1,0.48484848484848486,24,0.16666666666666666
pleia_energy,2,42,cqr_rolling,30min_3of3,numerical_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,1,0.48484848484848486,22,0.15277777777777776
pleia_energy,2,42,cqr_rolling,30min_3of3,availability_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,cqr_rolling,30min_3of3,combined,synthetic_g3,synthetic_g3:segment:0,297,2.0625,1,0.48484848484848486,22,0.15277777777777776
pleia_energy,2,42,cqr_rolling,60min_4of6,numerical_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,1,0.48484848484848486,23,0.1597222222222222
pleia_energy,2,42,cqr_rolling,60min_4of6,availability_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,cqr_rolling,60min_4of6,combined,synthetic_g3,synthetic_g3:segment:0,297,2.0625,1,0.48484848484848486,23,0.1597222222222222
pleia_energy,2,42,cqr_rolling,180min_3of18,numerical_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,1,0.48484848484848486,37,0.2569444444444444
pleia_energy,2,42,cqr_rolling,180min_3of18,availability_only,synthetic_g3,synthetic_g3:segment:0,297,2.0625,0,0.0,0,0.0
pleia_energy,2,42,cqr_rolling,180min_3of18,combined,synthetic_g3,synthetic_g3:segment:0,297,2.0625,1,0.48484848484848486,37,0.2569444444444444
